ticket_id,text,text_clean,category,language,channel,annotator_confidence
LBL-02024,My discount code no work at checkout. I pay full price.,My discount code no work at checkout. I pay full price.,billing,pcm,email,0.84
LBL-03540,My order is showing as stuck in transit for 2 days.,My order is showing as stuck in transit for 2 days.,delivery,en,email,0.94
LBL-04049,I love the new features but the performance has got worse.,I love the new features but the performance has got worse.,feedback,en,email,0.8
LBL-03607,My express delivery took 11 days instead of next-day.,My express delivery took 11 days instead of next-day.,delivery,en,chat,0.9
LBL-00227,Two-factor code no dey reach my phone. I no fit login.,Two-factor code no dey reach my phone. I no fit login.,account,pcm,email,0.88
LBL-04848,Una collect my money and no deliver. E be fraud!,Una collect my money and no deliver. E be fraud!,abuse,pcm,chat,0.9
LBL-01930,"My invoice shows ₦5,000 but we agreed on ₦4,500.","My invoice shows ₦5,000 but we agreed on ₦4,500.",billing,en,chat,0.87
LBL-03056,The search function returns no results even for obvious queries.,The search function returns no results even for obvious queries.,technical,en,email,0.91
LBL-04490,YOUR CUSTOMER SERVICE TEAM RESOLVED MY ISSUE QUICKLY. VERY HAPPY.,YOUR CUSTOMER SERVICE TEAM RESOLVED MY ISSUE QUICKLY. VERY HAPPY.,feedback,pcm,email,0.96
LBL-01405,"Ẹ jọ̀ọ́, àkọọ́lẹ̀ mi ti pa. Ẹ ran mi lọ́wọ́.","Ẹ jọ̀ọ́, àkọọ́lẹ̀ mi ti pa. Ẹ ran mi lọ́wọ́.",billing,yo,social,0.84
LBL-02180,"The refund of ₦1,000 I requested 5 days ago has not arrived.","The refund of ₦1,000 I requested 5 days ago has not arrived.",billing,en,chat,0.97
LBL-00698,I don try 7 times to enter my account. E no gree.,I don try 7 times to enter my account. E no gree.,account,pcm,email,0.72
LBL-01125,I cannot access my account. The password reset email never arrives.,I cannot access my account. The password reset email never arrives.,account,en,chat,0.9
LBL-03362,The tracking page shows 'delivered' but nothing arrived. 👎👎,The tracking page shows 'delivered' but nothing arrived. 👎👎,delivery,en,chat,0.74
LBL-04136,This is unacceptable! 5 days and my issue has not been resolved.,This is unacceptable! 5 days and my issue has not been resolved.,feedback,mixed,social,0.96
LBL-01779,"I WAS CHARGED ₦2,500 TWICE THIS MONTH. PLEASE REVERSE ONE CHARGE.","I WAS CHARGED ₦2,500 TWICE THIS MONTH. PLEASE REVERSE ONE CHARGE.",billing,en,chat,0.89
LBL-02859,The app is extremely slow — every action takes 22 seconds.,The app is extremely slow — every action takes 22 seconds.,technical,en,chat,0.97
LBL-01038,I am unable to change my registered email address!!!,I am unable to change my registered email address!!!,account,en,email,0.85
LBL-04457,The onboarding process was smooth and the product works well.,The onboarding process was smooth and the product works well.,feedback,en,social,0.94
LBL-02257,The website does not load on Firefox. I have cleared my cache.,The website does not load on Firefox. I have cleared my cache.,technical,en,email,0.98
LBL-00314,My account has been locked for 6 days and I cannot log in.,My account has been locked for 6 days and I cannot log in.,account,en,social,0.83
LBL-02282,I keep getting an error code ERR-945 when I try to submit the form.,I keep getting an error code ERR-945 when I try to submit the form.,technical,en,chat,0.81
LBL-01417,"My invoice shows ₦500 but we agreed on ₦20,000.","My invoice shows ₦500 but we agreed on ₦20,000.",billing,en,email,0.75
LBL-01037,Una system block my account. I never do anything wrong.,Una system block my account. I never do anything wrong.,account,pcm,email,0.9
LBL-02160,My discount code no work at checkout. I pay full price.,My discount code no work at checkout. I pay full price.,billing,pcm,social,0.87
LBL-04164,I have been a customer for 5 years and the quality is declining.,I have been a customer for 5 years and the quality is declining.,feedback,en,social,0.75
LBL-01755,"Una take ₦5,000 from my account wey I no authorise.","Una take ₦5,000 from my account wey I no authorise.",billing,pcm,chat,0.92
LBL-03113,THE APP IS EXTREMELY SLOW — EVERY ACTION TAKES 26 SECONDS.,THE APP IS EXTREMELY SLOW — EVERY ACTION TAKES 26 SECONDS.,technical,en,social,0.76
LBL-02814,The app is extremely slow — every action takes 28 seconds!!!,The app is extremely slow — every action takes 28 seconds!!!,technical,en,email,0.97
LBL-02699,WEBSITE NO DEY OPEN FOR CHROME. I DON CLEAR CACHE.,WEBSITE NO DEY OPEN FOR CHROME. I DON CLEAR CACHE.,technical,pcm,chat,0.78
LBL-03208,The estimated delivery date has been pushed back three times!!!,The estimated delivery date has been pushed back three times!!!,delivery,en,chat,0.87
LBL-04351,Na jira kwana 1 amma babu amsa.,Na jira kwana 1 amma babu amsa.,feedback,ha,email,0.86
LBL-03432,MY PARCEL ARRIVED DAMAGED. I NEED A REPLACEMENT OR REFUND.,MY PARCEL ARRIVED DAMAGED. I NEED A REPLACEMENT OR REFUND.,delivery,pcm,social,0.82
LBL-01507,I cancelled my subscription 2 days ago but was still charged.,I cancelled my subscription 2 days ago but was still charged.,billing,en,chat,0.97
LBL-01924,My bank shows a charge from your company but I have no receipt.,My bank shows a charge from your company but I have no receipt.,billing,en,social,0.87
LBL-00449,"Ẹ jọ̀ọ́, àkọọ́lẹ̀ mi ti pa. Ẹ ran mi lọ́wọ́.","Ẹ jọ̀ọ́, àkọọ́lẹ̀ mi ti pa. Ẹ ran mi lọ́wọ́.",account,yo,chat,0.88
LBL-04129,Your help centre articles are outdated and not helpful.,Your help centre articles are outdated and not helpful.,feedback,en,chat,0.96
LBL-02529,I keep getting an error code ERR-949 when I try to submit the form.,I keep getting an error code ERR-949 when I try to submit the form.,technical,en,email,0.85
LBL-04970,Your staff are incompetent and rude. I am done with this company.,Your staff are incompetent and rude. I am done with this company.,abuse,en,social,0.82
LBL-02790,The search function returns no results even for obvious queries. 😡😡,The search function returns no results even for obvious queries. 😡😡,technical,en,chat,0.98
LBL-00362,"Abeg o, my account don lock since 2 days. Make una help me.","Abeg o, my account don lock since 2 days. Make una help me.",account,pcm,chat,0.95
LBL-02184,My payment keeps failing even though my card is valid.,My payment keeps failing even though my card is valid.,billing,en,chat,0.81
LBL-01135,MY ACCOUNT SHOWS 'SUSPENDED' BUT I HAVE DONE NOTHING WRONG.,MY ACCOUNT SHOWS 'SUSPENDED' BUT I HAVE DONE NOTHING WRONG.,account,en,social,0.82
LBL-03881,My express delivery took 12 days instead of next-day.,My express delivery took 12 days instead of next-day.,delivery,en,chat,0.81
LBL-02156,E charge me yearly rate but I wan pay monthly. E don do.,E charge me yearly rate but I wan pay monthly. E don do.,billing,pcm,chat,0.98
LBL-01831,"The refund of ₦25,000 I requested 4 days ago has not arrived.","The refund of ₦25,000 I requested 4 days ago has not arrived.",billing,en,email,0.8
LBL-01054,I cannot access my account. The password reset email never arrives.,I cannot access my account. The password reset email never arrives.,account,en,email,0.73
LBL-00023,My account suspend without reason. Abeg e don do.,My account suspend without reason. Abeg e don do.,account,pcm,chat,0.79
LBL-02067,My bank shows a charge from your company but I have no receipt!!!,My bank shows a charge from your company but I have no receipt!!!,billing,en,email,0.78
LBL-01654,"I was charged ₦5,000 twice this month. Please reverse one charge. 😰","I was charged ₦5,000 twice this month. Please reverse one charge. 😰",billing,en,email,0.72
LBL-02588,Upload button no dey do anything. I can't send my documents.,Upload button no dey do anything. I can't send my documents.,technical,pcm,chat,0.86
LBL-03211,THE ESTIMATED DELIVERY DATE HAS BEEN PUSHED BACK THREE TIMES.,THE ESTIMATED DELIVERY DATE HAS BEEN PUSHED BACK THREE TIMES.,delivery,en,email,0.89
LBL-04303,Please add dark mode — many users have been asking for this.,Please add dark mode — many users have been asking for this.,feedback,en,email,0.81
LBL-04037,I have been a customer for 2 years and the quality is declining.,I have been a customer for 2 years and the quality is declining.,feedback,pcm,chat,0.72
LBL-02326,This is unacceptable! 12 days and my issue has not been resolved.,This is unacceptable! 12 days and my issue has not been resolved.,technical,mixed,social,0.76
LBL-00461,Two-factor authentication is not working on my account.,Two-factor authentication is not working on my account.,account,en,social,0.98
LBL-01068,I no fit change my email for account settings. System dey give error.,I no fit change my email for account settings. System dey give error.,account,pcm,email,0.84
LBL-00088,I no fit change my email for account settings. System dey give error.,I no fit change my email for account settings. System dey give error.,account,pcm,chat,0.97
LBL-01431,"The refund of ₦25,000 I requested 2 days ago has not arrived.","The refund of ₦25,000 I requested 2 days ago has not arrived.",billing,en,chat,0.89
LBL-02648,The app dey crash every time I open am for my Infinix Hot 30!!!,The app dey crash every time I open am for my Infinix Hot 30!!!,technical,pcm,chat,0.89
LBL-00283,I NO FIT ENTER MY ACCOUNT AT ALL AT ALL. PASSWORD RESET NO DEY WORK.,I NO FIT ENTER MY ACCOUNT AT ALL AT ALL. PASSWORD RESET NO DEY WORK.,account,pcm,email,0.91
LBL-00463,My account suspend without reason. Abeg e don do.,My account suspend without reason. Abeg e don do.,account,pcm,chat,0.93
LBL-00213,I don try 4 times to enter my account. E no gree. 🙏,I don try 4 times to enter my account. E no gree. 🙏,account,pcm,social,0.79
LBL-02500,Na jira kwana 12 amma babu amsa.,Na jira kwana 12 amma babu amsa.,technical,ha,chat,1.0
LBL-01369,"I need receipt for ₦25,000 wey I pay. Make una send am.","I need receipt for ₦25,000 wey I pay. Make una send am.",billing,pcm,chat,0.99
LBL-00235,My profile picture and settings were deleted without warning.,My profile picture and settings were deleted without warning.,account,en,chat,0.91
LBL-02771,The dark mode setting does not save between sessions.,The dark mode setting does not save between sessions.,technical,en,social,0.73
LBL-00598,My account keeps logging me out every 2 hours.,My account keeps logging me out every 2 hours.,account,en,email,0.78
LBL-04421,I love the new features but the performance has got worse.,I love the new features but the performance has got worse.,feedback,en,email,0.82
LBL-02251,The website does not load on Firefox. I have cleared my cache.,The website does not load on Firefox. I have cleared my cache.,technical,en,email,0.76
LBL-04032,The new interface is really confusing. The old one was much better.,The new interface is really confusing. The old one was much better.,feedback,pcm,email,0.81
LBL-02284,THE APP CRASHES EVERY TIME I OPEN IT ON ANDROID 13.,THE APP CRASHES EVERY TIME I OPEN IT ON ANDROID 13.,technical,en,email,0.97
LBL-00663,My account keeps logging me out every 30 hours.,My account keeps logging me out every 30 hours.,account,en,email,0.79
LBL-04964,This is absolute rubbish. Your company is a total disgrace.,This is absolute rubbish. Your company is a total disgrace.,abuse,en,social,0.88
LBL-02286,Abeg my account has been locked for 1 days. I can't login at all.,Abeg my account has been locked for 1 days. I can't login at all.,technical,mixed,chat,0.84
LBL-04717,This is absolute rubbish. Your company is a absolute disgrace.,This is absolute rubbish. Your company is a absolute disgrace.,abuse,en,chat,0.9
LBL-03194,Video call dey cut off after 20 minutes every time!!!,Video call dey cut off after 20 minutes every time!!!,technical,pcm,email,0.76
LBL-02504,Video calls keep dropping after 7 minutes.,Video calls keep dropping after 7 minutes.,technical,en,chat,0.99
LBL-04044,The onboarding process was smooth and the product works well.,The onboarding process was smooth and the product works well.,feedback,en,chat,0.84
LBL-00780,My profile picture and settings were deleted without warning.,My profile picture and settings were deleted without warning.,account,en,chat,0.89
LBL-04020,The pricing is too high compared to your competitors.,The pricing is too high compared to your competitors.,feedback,pcm,chat,0.87
LBL-03427,My express delivery took 6 days instead of next-day.,My express delivery took 6 days instead of next-day.,delivery,en,social,0.87
LBL-04307,The pricing is too high compared to your competitors.,The pricing is too high compared to your competitors.,feedback,en,social,0.74
LBL-03197,This is unacceptable! 5 days and my issue has not been resolved!!!,This is unacceptable! 5 days and my issue has not been resolved!!!,technical,mixed,email,0.89
LBL-04836,If you do not fix this immediately I will make sure everyone knows!!!,If you do not fix this immediately I will make sure everyone knows!!!,abuse,en,social,0.92
