post_id,text,language,sentiment,city,platform,date
SNT-01260,The new update fixed all my issues. Great improvement.,en,positive,Abuja,facebook,2025-06-20
SNT-01261,Very smooth experience. The app works perfectly now.,en,positive,Abuja,twitter,2025-06-19
SNT-01262,This is the worst customer service I have ever experienced.,en,negative,Kano,twitter,2025-06-26
SNT-01263,My refund arrived. Thank you for the quick turnaround.,en,positive,Lagos,twitter,2025-06-06
SNT-01264,Can you confirm whether the issue has been escalated?,en,neutral,Abuja,instagram,2025-06-04
SNT-01265,E don fix. Una be the best! Thank you so much.,en,positive,Lagos,instagram,2025-06-01
SNT-01266,E no fix at all. Una be waste of time. Very bad experience.,en,negative,Lagos,twitter,2025-06-11
SNT-01267,I am following up on my complaint from 7 days ago.,pcm,neutral,Kano,twitter,2025-06-18
SNT-01268,Abeg I don tire. 10 days of nothing.,en,negative,Lagos,instagram,2025-06-14
SNT-01269,Please let me know the status of my request.,en,neutral,Abuja,instagram,2025-06-03
SNT-01270,I was told to wait 14 days. It has now been 14 days.,en,neutral,Lagos,twitter,2025-06-01
SNT-01271,E no fix at all. Una be waste of time. Very bad experience.,en,negative,Lagos,facebook,2025-06-20
SNT-01272,Can you confirm whether the issue has been escalated?,pcm,neutral,Abuja,twitter,2025-06-05
SNT-01273,I am impressed by how fast the team responded to my complaint.,en,positive,Lagos,facebook,2025-06-08
SNT-01274,Abeg I don tire. 9 days of nothing.,en,negative,Lagos,instagram,2025-06-14
SNT-01275,E no fix at all. Una be waste of time. Very bad experience.,yo,negative,Kano,instagram,2025-06-14
SNT-01276,I was told to wait 3 days. It has now been 3 days.,en,neutral,Abuja,instagram,2025-06-04
SNT-01277,The new update fixed all my issues. Great improvement.,en,positive,Lagos,twitter,2025-06-07
SNT-01278,The issue was resolved very quickly. Excellent service.,en,positive,Lagos,twitter,2025-06-11
SNT-01279,Ìṣòro mi ti yanjú. Mo dúpẹ́ lọ́wọ́ yín.,en,positive,Lagos,twitter,2025-06-19
SNT-01280,I am following up on my complaint from 9 days ago.,en,neutral,Abuja,instagram,2025-06-20
SNT-01281,I am impressed by how fast the team responded to my complaint.,en,positive,Abuja,facebook,2025-06-03
SNT-01282,E don fix. Una be the best! Thank you so much.,yo,positive,Lagos,facebook,2025-06-29
SNT-01283,Ìṣòro mi ò tíì yanjú. Àṣìṣe nlá ni.,en,negative,Abuja,twitter,2025-06-24
SNT-01284,Ìṣòro mi ti yanjú. Mo dúpẹ́ lọ́wọ́ yín.,en,positive,Lagos,facebook,2025-06-09
SNT-01285,I am very disappointed with the level of service here.,en,negative,Lagos,twitter,2025-06-23
SNT-01286,I am very disappointed with the level of service here.,en,negative,Abuja,instagram,2025-06-13
SNT-01287,Still not resolved after 2 days. This is unacceptable.,en,negative,Lagos,twitter,2025-06-28
SNT-01288,I am following up on my complaint from 13 days ago.,en,neutral,Abuja,twitter,2025-06-14
SNT-01289,Abeg I don tire. 6 days of nothing.,en,negative,Lagos,twitter,2025-06-28
SNT-01290,I am following up on my complaint from 10 days ago.,en,neutral,Abuja,instagram,2025-06-25
SNT-01291,This service has gone downhill. 5 years customer and this?,mixed,negative,Kano,twitter,2025-06-27
SNT-01292,Finally sorted! The agent was very professional and helpful.,en,positive,Lagos,facebook,2025-06-01
SNT-01293,My complaint has been ignored for 9 days.,en,negative,Abuja,facebook,2025-06-18
SNT-01294,Abeg I don tire. 7 days of nothing.,pcm,negative,Kano,twitter,2025-06-25
SNT-01295,Ìṣòro mi ò tíì yanjú. Àṣìṣe nlá ni.,en,negative,Abuja,twitter,2025-06-08
SNT-01296,This is the worst customer service I have ever experienced.,en,negative,Lagos,twitter,2025-06-25
SNT-01297,I was told to wait 10 days. It has now been 10 days.,mixed,neutral,Port Harcourt,twitter,2025-06-22
SNT-01298,Abeg e don work now. Una try well well. God bless.,en,positive,Lagos,instagram,2025-06-17
SNT-01299,My complaint has been ignored for 14 days.,pcm,negative,Lagos,instagram,2025-06-10
SNT-01300,This service has gone downhill. 7 years customer and this?,en,negative,Abuja,twitter,2025-06-21
SNT-01301,Still waiting. No response. Very frustrated.,pcm,negative,Lagos,twitter,2025-06-01
SNT-01302,Ìṣòro mi ò tíì yanjú. Àṣìṣe nlá ni.,yo,negative,Lagos,twitter,2025-06-17
SNT-01303,Terrible experience from start to finish. Will not return.,pcm,negative,Lagos,twitter,2025-06-11
SNT-01304,Requesting update on the refund process for order ORD-319681.,en,neutral,Abuja,instagram,2025-06-09
SNT-01305,Ìṣòro mi ò tíì yanjú. Àṣìṣe nlá ni.,pcm,negative,Lagos,instagram,2025-06-16
SNT-01306,Ìṣòro mi ò tíì yanjú. Àṣìṣe nlá ni.,mixed,negative,Lagos,twitter,2025-06-29
SNT-01307,This is the worst customer service I have ever experienced.,ha,negative,Port Harcourt,twitter,2025-06-15
SNT-01308,Still not resolved after 4 days. This is unacceptable.,mixed,negative,Abuja,instagram,2025-06-23
SNT-01309,This service has gone downhill. 4 years customer and this?,en,negative,Lagos,twitter,2025-06-07
SNT-01310,I am following up on my complaint from 11 days ago.,pcm,neutral,Lagos,facebook,2025-06-15
SNT-01311,I was told to wait 4 days. It has now been 4 days.,en,neutral,Lagos,twitter,2025-06-28
SNT-01312,Very smooth experience. The app works perfectly now.,pcm,positive,Kano,twitter,2025-06-29
SNT-01313,Terrible experience from start to finish. Will not return.,mixed,negative,Abuja,twitter,2025-06-13
SNT-01314,The new update fixed all my issues. Great improvement.,en,positive,Lagos,twitter,2025-06-21
SNT-01315,Still waiting. No response. Very frustrated.,mixed,negative,Lagos,twitter,2025-06-30
SNT-01316,Still not resolved after 2 days. This is unacceptable.,pcm,negative,Port Harcourt,instagram,2025-06-22
SNT-01317,I am following up on my complaint from 11 days ago.,en,neutral,Lagos,twitter,2025-06-27
SNT-01318,Ìṣòro mi ò tíì yanjú. Àṣìṣe nlá ni.,pcm,negative,Abuja,instagram,2025-06-21
SNT-01319,Terrible experience from start to finish. Will not return.,en,negative,Lagos,twitter,2025-06-25
SNT-01320,This is the worst customer service I have ever experienced.,en,negative,Lagos,instagram,2025-06-13
SNT-01321,The issue was resolved very quickly. Excellent service.,en,positive,Lagos,twitter,2025-06-24
SNT-01322,Can you confirm whether the issue has been escalated?,pcm,neutral,Lagos,twitter,2025-06-15
SNT-01323,Ìṣòro mi ti yanjú. Mo dúpẹ́ lọ́wọ́ yín.,pcm,positive,Lagos,twitter,2025-06-29
SNT-01324,I have submitted the required documents as requested.,en,neutral,Ibadan,twitter,2025-06-25
SNT-01325,My complaint has been ignored for 7 days.,en,negative,Port Harcourt,instagram,2025-06-21
SNT-01326,Still not resolved after 2 days. This is unacceptable.,en,negative,Lagos,instagram,2025-06-18
SNT-01327,Outstanding customer support. Will definitely recommend.,en,positive,Lagos,twitter,2025-06-19
SNT-01328,I am very disappointed with the level of service here.,en,negative,Lagos,instagram,2025-06-15
SNT-01329,I am following up on my complaint from 13 days ago.,yo,neutral,Lagos,twitter,2025-06-09
SNT-01330,Can you confirm whether the issue has been escalated?,en,neutral,Kano,facebook,2025-06-21
SNT-01331,Abeg I don tire. 2 days of nothing.,mixed,negative,Lagos,instagram,2025-06-28
SNT-01332,Abeg I don tire. 10 days of nothing.,pcm,negative,Lagos,twitter,2025-06-30
SNT-01333,Requesting update on the refund process for order ORD-632402.,en,neutral,Lagos,twitter,2025-06-24
SNT-01334,Ìṣòro mi ò tíì yanjú. Àṣìṣe nlá ni.,en,negative,Lagos,twitter,2025-06-04
SNT-01335,Still waiting. No response. Very frustrated.,en,negative,Lagos,instagram,2025-06-13
SNT-01336,Ìṣòro mi ti yanjú. Mo dúpẹ́ lọ́wọ́ yín.,en,positive,Abuja,instagram,2025-06-08
SNT-01337,Ìṣòro mi ti yanjú. Mo dúpẹ́ lọ́wọ́ yín.,pcm,positive,Lagos,instagram,2025-06-01
SNT-01338,E no fix at all. Una be waste of time. Very bad experience.,en,negative,Lagos,twitter,2025-06-17
SNT-01339,I have submitted the required documents as requested.,pcm,neutral,Lagos,instagram,2025-06-06
SNT-01340,Ìṣòro mi ti yanjú. Mo dúpẹ́ lọ́wọ́ yín.,en,positive,Kano,instagram,2025-06-16
SNT-01341,Still not resolved after 7 days. This is unacceptable.,pcm,negative,Lagos,twitter,2025-06-01
SNT-01342,Outstanding customer support. Will definitely recommend.,en,positive,Abuja,twitter,2025-06-16
SNT-01343,The new update fixed all my issues. Great improvement.,en,positive,Port Harcourt,twitter,2025-06-03
SNT-01344,I am impressed by how fast the team responded to my complaint.,en,positive,Abuja,facebook,2025-06-23
SNT-01345,E no fix at all. Una be waste of time. Very bad experience.,mixed,negative,Lagos,twitter,2025-06-08
SNT-01346,The issue was resolved very quickly. Excellent service.,mixed,positive,Abuja,twitter,2025-06-05
SNT-01347,Abeg e don work now. Una try well well. God bless.,en,positive,Lagos,instagram,2025-06-11
SNT-01348,My complaint has been ignored for 3 days.,en,negative,Lagos,twitter,2025-06-02
SNT-01349,Can you confirm whether the issue has been escalated?,en,neutral,Lagos,instagram,2025-06-07
SNT-01350,Abeg e don work now. Una try well well. God bless.,en,positive,Abuja,twitter,2025-06-21
SNT-01351,Ìṣòro mi ò tíì yanjú. Àṣìṣe nlá ni.,mixed,negative,Lagos,facebook,2025-06-25
SNT-01352,E no fix at all. Una be waste of time. Very bad experience.,en,negative,Lagos,twitter,2025-06-03
SNT-01353,Very smooth experience. The app works perfectly now.,en,positive,Kano,twitter,2025-06-18
SNT-01354,Abeg e don work now. Una try well well. God bless.,en,positive,Ibadan,facebook,2025-06-24
SNT-01355,Outstanding customer support. Will definitely recommend.,en,positive,Lagos,twitter,2025-06-05
SNT-01356,I am impressed by how fast the team responded to my complaint.,en,positive,Ibadan,instagram,2025-06-27
SNT-01357,Ìṣòro mi ò tíì yanjú. Àṣìṣe nlá ni.,en,negative,Lagos,twitter,2025-06-13
SNT-01358,Can you confirm whether the issue has been escalated?,en,neutral,Lagos,twitter,2025-06-02
SNT-01359,I was told to wait 4 days. It has now been 4 days.,en,neutral,Lagos,instagram,2025-06-20
SNT-01360,I was told to wait 3 days. It has now been 3 days.,pcm,neutral,Port Harcourt,instagram,2025-06-19
SNT-01361,This is the worst customer service I have ever experienced.,en,negative,Kano,facebook,2025-06-14
SNT-01362,I am very disappointed with the level of service here.,en,negative,Abuja,instagram,2025-06-18
SNT-01363,E don fix. Una be the best! Thank you so much.,en,positive,Lagos,facebook,2025-06-18
SNT-01364,I am very disappointed with the level of service here.,en,negative,Abuja,instagram,2025-06-02
SNT-01365,I am very disappointed with the level of service here.,en,negative,Abuja,twitter,2025-06-08
SNT-01366,Abeg I don tire. 14 days of nothing.,en,negative,Lagos,twitter,2025-06-12
SNT-01367,I am following up on my complaint from 6 days ago.,en,neutral,Lagos,facebook,2025-06-17
SNT-01368,This is the worst customer service I have ever experienced.,en,negative,Lagos,instagram,2025-06-16
SNT-01369,I am following up on my complaint from 4 days ago.,en,neutral,Abuja,instagram,2025-06-07
SNT-01370,This service has gone downhill. 2 years customer and this?,en,negative,Lagos,facebook,2025-06-28
SNT-01371,This service has gone downhill. 6 years customer and this?,en,negative,Port Harcourt,twitter,2025-06-13
SNT-01372,The issue was resolved very quickly. Excellent service.,en,positive,Abuja,instagram,2025-06-12
SNT-01373,Terrible experience from start to finish. Will not return.,en,negative,Lagos,facebook,2025-06-02
SNT-01374,I was told to wait 7 days. It has now been 7 days.,en,neutral,Kano,instagram,2025-06-05
SNT-01375,Terrible experience from start to finish. Will not return.,en,negative,Lagos,twitter,2025-06-26
SNT-01376,This is the worst customer service I have ever experienced.,pcm,negative,Lagos,twitter,2025-06-16
SNT-01377,Finally sorted! The agent was very professional and helpful.,en,positive,Lagos,facebook,2025-06-27
SNT-01378,My complaint has been ignored for 12 days.,en,negative,Abuja,twitter,2025-06-21
SNT-01379,Ìṣòro mi ti yanjú. Mo dúpẹ́ lọ́wọ́ yín.,en,positive,Ibadan,instagram,2025-06-05
SNT-01380,Please let me know the status of my request.,en,neutral,Lagos,instagram,2025-06-12
SNT-01381,I am following up on my complaint from 3 days ago.,pcm,neutral,Kano,twitter,2025-06-14
SNT-01382,This service has gone downhill. 3 years customer and this?,en,negative,Abuja,twitter,2025-06-18
SNT-01383,Very smooth experience. The app works perfectly now.,en,positive,Abuja,twitter,2025-06-09
SNT-01384,Ìṣòro mi ò tíì yanjú. Àṣìṣe nlá ni.,mixed,negative,Abuja,twitter,2025-06-28
SNT-01385,My complaint has been ignored for 13 days.,en,negative,Ibadan,facebook,2025-06-22
SNT-01386,My ticket number is ORD-200159. Awaiting your response.,en,neutral,Abuja,instagram,2025-06-22
SNT-01387,E no fix at all. Una be waste of time. Very bad experience.,pcm,negative,Lagos,twitter,2025-06-13
SNT-01388,Requesting update on the refund process for order ORD-997833.,en,neutral,Lagos,twitter,2025-06-02
SNT-01389,Requesting update on the refund process for order ORD-926828.,en,neutral,Abuja,instagram,2025-06-09
SNT-01390,I am following up on my complaint from 8 days ago.,en,neutral,Lagos,twitter,2025-06-29
SNT-01391,I am very disappointed with the level of service here.,en,negative,Lagos,twitter,2025-06-17
SNT-01392,This is the worst customer service I have ever experienced.,yo,negative,Port Harcourt,twitter,2025-06-28
SNT-01393,My ticket number is ORD-955288. Awaiting your response.,en,neutral,Lagos,twitter,2025-06-18
SNT-01394,My complaint has been ignored for 2 days.,mixed,negative,Lagos,facebook,2025-06-08
SNT-01395,Still waiting. No response. Very frustrated.,pcm,negative,Lagos,twitter,2025-06-23
SNT-01396,Still waiting. No response. Very frustrated.,pcm,negative,Lagos,facebook,2025-06-29
SNT-01397,My refund arrived. Thank you for the quick turnaround.,en,positive,Lagos,instagram,2025-06-26
SNT-01398,My ticket number is ORD-973041. Awaiting your response.,en,neutral,Lagos,facebook,2025-06-18
SNT-01399,Una don receive my email? I need status update.,en,neutral,Kano,instagram,2025-06-30
SNT-01400,Requesting update on the refund process for order ORD-679073.,en,neutral,Kano,facebook,2025-06-30
SNT-01401,I am very disappointed with the level of service here.,pcm,negative,Port Harcourt,instagram,2025-06-14
SNT-01402,I am very disappointed with the level of service here.,en,negative,Abuja,twitter,2025-06-25
SNT-01403,Abeg e don work now. Una try well well. God bless.,yo,positive,Port Harcourt,twitter,2025-06-17
SNT-01404,This is the worst customer service I have ever experienced.,en,negative,Lagos,twitter,2025-06-18
SNT-01405,Terrible experience from start to finish. Will not return.,en,negative,Kano,instagram,2025-06-04
SNT-01406,Finally sorted! The agent was very professional and helpful.,mixed,positive,Lagos,instagram,2025-06-08
SNT-01407,Requesting update on the refund process for order ORD-557406.,en,neutral,Port Harcourt,facebook,2025-06-29
SNT-01408,I was told to wait 5 days. It has now been 5 days.,yo,neutral,Lagos,instagram,2025-06-26
SNT-01409,E no fix at all. Una be waste of time. Very bad experience.,ha,negative,Abuja,instagram,2025-06-08
SNT-01410,I was told to wait 5 days. It has now been 5 days.,en,neutral,Lagos,twitter,2025-06-18
SNT-01411,Still not resolved after 4 days. This is unacceptable.,en,negative,Lagos,facebook,2025-06-03
SNT-01412,My complaint has been ignored for 9 days.,en,negative,Lagos,twitter,2025-06-22
SNT-01413,I am very disappointed with the level of service here.,pcm,negative,Lagos,facebook,2025-06-22
